568213864,55.609477,37.724258,234,
568213865,55.609485,37.724250,232,
568213866,55.609493,37.724243,230,
568213867,55.609504,37.724235,229,
568213868,55.609512,37.724231,227,
568213869,55.609516,37.724227,226,
568213870,55.609516,37.724212,226,
568213871,55.609523,37.724201,226,
568213872,55.609531,37.724193,225,
568213873,55.609531,37.724185,225,
568213874,55.609535,37.724178,225,
568213875,55.609535,37.724170,225,
568213876,55.609542,37.724166,224,
568213877,55.609550,37.724166,223,
568213878,55.609550,37.724163,223,
568213879,55.609550,37.724155,223,
568213880,55.609554,37.724155,223,
568213881,55.609554,37.724155,222,
568213882,55.609554,37.724155,222,
568213883,55.609561,37.724166,221,
568213884,55.609561,37.724170,222,
568213885,55.609561,37.724170,222,
568213886,55.609569,37.724170,221,
568213887,55.609569,37.724170,221,
568213888,55.609569,37.724174,221,
568213889,55.609569,37.724178,221,
568213890,55.609569,37.724178,221,
568213891,55.609569,37.724182,221,
568213892,55.609573,37.724178,222,
568213893,55.609573,37.724174,222,
568213894,55.609573,37.724174,223,
568213895,55.609573,37.724178,224,
568213896,55.609573,37.724178,224,
568213897,55.609580,37.724182,224,
568213898,55.609580,37.724185,225,
568213899,55.609580,37.724189,226,
568213900,55.609588,37.724189,226,
568213901,55.609588,37.724189,226,
568213902,55.609588,37.724193,227,
568213903,55.609588,37.724197,227,
568213904,55.609588,37.724197,227,
568213905,55.609588,37.724201,227,
568213906,55.609592,37.724208,227,
568213907,55.609592,37.724212,228,
568213908,55.609592,37.724216,228,
568213909,55.609592,37.724216,229,
568213910,55.609592,37.724216,229,
568213911,55.609588,37.724216,229,
568213912,55.609588,37.724216,229,
568213913,55.609588,37.724216,229,
568213914,55.609588,37.724216,229,
568213915,55.609588,37.724216,229,
568213916,55.609588,37.724216,229,
568213917,55.609588,37.724216,229,
568213918,55.609588,37.724216,229,
568213919,55.609588,37.724220,229,
568213920,55.609588,37.724220,229,
568213921,55.609588,37.724220,229,
568213922,55.609588,37.724220,229,
568213923,55.609588,37.724220,229,
568213924,55.609588,37.724220,230,
568213925,55.609588,37.724224,230,
568213926,55.609588,37.724224,230,
568213927,55.609588,37.724224,230,
568213928,55.609592,37.724224,230,
568213929,55.609592,37.724220,230,
568213930,55.609592,37.724220,230,
568213931,55.609600,37.724224,230,
568213932,55.609607,37.724224,230,
568213933,55.609607,37.724227,230,
568213934,55.609607,37.724227,230,
568213935,55.609615,37.724224,230,
568213936,55.609615,37.724224,230,
568213937,55.609615,37.724224,230,
568213938,55.609615,37.724220,230,
568213939,55.609615,37.724224,229,
568213940,55.609615,37.724220,229,
568213941,55.609615,37.724224,229,
568213942,55.609615,37.724224,229,
568213943,55.609619,37.724224,229,
568213944,55.609619,37.724227,228,
568213945,55.609619,37.724227,228,
568213946,55.609626,37.724227,228,
568213947,55.609626,37.724235,227,
568213948,55.609626,37.724235,227,
568213949,55.609634,37.724243,227,
568213950,55.609634,37.724246,227,
