568211561,55.607528,37.721893,102,
568211562,55.607730,37.722091,128,
568211563,55.607887,37.722225,148,
568211564,55.607917,37.722145,162,
568211565,55.607986,37.722156,176,
568211566,55.608051,37.722152,191,
568211567,55.608097,37.722126,204,
568211568,55.608146,37.722091,217,
568211569,55.608180,37.722076,226,
568211570,55.608203,37.722076,232,
568211571,55.608222,37.722099,237,
568211572,55.608242,37.722133,240,
568211573,55.608257,37.722160,243,
568211574,55.608264,37.722187,245,
568211575,55.608268,37.722209,247,
568211576,55.608283,37.722236,250,
568211577,55.608295,37.722263,252,
568211578,55.608306,37.722290,253,
568211579,55.608322,37.722324,255,
568211580,55.608341,37.722351,257,
568211581,55.608352,37.722370,259,
568211582,55.608364,37.722389,261,
568211583,55.608383,37.722412,264,
568211584,55.608402,37.722431,266,
568211585,55.608417,37.722450,268,
568211586,55.608421,37.722457,269,
568211587,55.608428,37.722465,270,
568211588,55.608436,37.722469,272,
568211589,55.608440,37.722469,273,
568211590,55.608448,37.722476,274,
568211591,55.608455,37.722473,275,
568211592,55.608463,37.722492,275,
568211593,55.608467,37.722511,275,
568211594,55.608474,37.722541,274,
568211595,55.608486,37.722549,275,
568211596,55.608493,37.722568,276,
568211597,55.608501,37.722587,275,
568211598,55.608505,37.722610,275,
568211599,55.608512,37.722640,274,
568211600,55.608512,37.722652,274,
568211601,55.608520,37.722667,274,
568211602,55.608520,37.722671,274,
568211603,55.608520,37.722667,275,
568211604,55.608512,37.722660,276,
568211605,55.608524,37.722667,277,
568211606,55.608520,37.722667,278,
568211607,55.608520,37.722671,278,
568211608,55.608524,37.722698,277,
568211609,55.608524,37.722713,277,
568211610,55.608531,37.722740,275,
568211611,55.608531,37.722755,274,
568211612,55.608543,37.722785,274,
568211613,55.608543,37.722808,273,
568211614,55.608558,37.722839,273,
568211615,55.608570,37.722862,272,
568211616,55.608562,37.722873,273,
568211617,55.608562,37.722888,272,
568211618,55.608562,37.722908,272,
568211619,55.608570,37.722927,272,
568211620,55.608577,37.722938,271,
568211621,55.608577,37.722946,271,
568211622,55.608581,37.722965,271,
568211623,55.608600,37.722988,271,
568211624,55.608600,37.722984,273,
568211625,55.608596,37.722980,274,
568211626,55.608596,37.722972,275,
568211627,55.608581,37.722961,277,
568211628,55.608589,37.722965,277,
568211629,55.608589,37.722953,279,
568211630,55.608589,37.722953,280,
568211631,55.608589,37.722946,280,
568211632,55.608589,37.722942,281,
568211633,55.608589,37.722934,282,
568211634,55.608581,37.722923,283,
568211635,55.608589,37.722915,284,
568211636,55.608570,37.722896,286,
568211637,55.608551,37.722881,288,
568211638,55.608551,37.722881,290,
568211639,55.608539,37.722858,293,
568211640,55.608531,37.722846,295,
568211641,55.608562,37.722862,297,
568211642,55.608581,37.722885,299,
568211643,55.608600,37.722885,300,
568211644,55.608615,37.722904,301,
568211645,55.608627,37.722904,303,
568211646,55.608634,37.722900,304,
568211647,55.608638,37.722888,306,
568211648,55.608654,37.722877,306,
568211649,55.608661,37.722866,307,
568211650,55.608673,37.722850,305,
568211651,55.608684,37.722843,304,
568211652,55.608699,37.722835,303,
568211653,55.608703,37.722812,303,
568211654,55.608718,37.722740,305,
568211655,55.608730,37.722682,307,
568211656,55.608741,37.722644,308,
568211657,55.608749,37.722599,311,
568211658,55.608760,37.722557,313,
568211659,55.608768,37.722530,316,
568211660,55.608776,37.722503,318,
568211661,55.608779,37.722473,320,
568211662,55.608787,37.722465,321,
568211663,55.608795,37.722450,322,
568211664,55.608798,37.722434,323,
568211665,55.608806,37.722427,324,
568211666,55.608814,37.722427,325,
568211667,55.608818,37.722419,327,
568211668,55.608825,37.722412,328,
568211669,55.608833,37.722396,330,
568211670,55.608840,37.722393,332,
568211671,55.608844,37.722389,333,
568211672,55.608852,37.722366,335,
568211673,55.608860,37.722343,336,
568211674,55.608860,37.722324,337,
568211675,55.608863,37.722309,338,
568211676,55.608871,37.722290,339,
568211677,55.608871,37.722270,339,
568211678,55.608871,37.722244,340,
568211679,55.608879,37.722229,341,
568211680,55.608879,37.722202,342,
568211681,55.608879,37.722171,344,
568211682,55.608879,37.722141,346,
568211683,55.608879,37.722114,347,
568211684,55.608879,37.722091,348,
568211685,55.608879,37.722061,350,
568211686,55.608882,37.722042,350,
568211687,55.608882,37.722026,351,
568211688,55.608882,37.722011,351,
568211689,55.608882,37.721992,353,
568211690,55.608882,37.721981,353,
568211691,55.608882,37.722000,352,
568211692,55.608882,37.722011,351,
568211693,55.608879,37.722015,351,
568211694,55.608871,37.722023,350,
568211695,55.608863,37.722030,349,
568211696,55.608863,37.722038,349,
568211697,55.608860,37.722049,348,
568211698,55.608844,37.722049,347,
568211699,55.608844,37.722034,347,
568211700,55.608840,37.722023,348,
568211701,55.608840,37.722007,348,
568211702,55.608833,37.721992,348,
568211703,55.608833,37.721988,349,
568211704,55.608825,37.721973,349,
568211705,55.608814,37.721973,348,
568211706,55.608806,37.721965,348,
568211707,55.608798,37.721969,348,
568211708,55.608795,37.721965,347,
568211709,55.608787,37.721969,346,
568211710,55.608776,37.721973,346,
568211711,55.608768,37.721973,345,
568211712,55.608760,37.721977,344,
568211713,55.608760,37.721973,344,
568211714,55.608760,37.721958,345,
568211715,55.608760,37.721954,345,
568211716,55.608760,37.721942,345,
568211717,55.608760,37.721939,345,
568211718,55.608760,37.721923,346,
568211719,55.608760,37.721923,346,
568211720,55.608768,37.721923,346,
568211721,55.608768,37.721916,346,
568211722,55.608768,37.721908,347,
568211723,55.608776,37.721908,347,
568211724,55.608776,37.721900,348,
568211725,55.608779,37.721893,348,
568211726,55.608779,37.721897,348,
568211727,55.608787,37.721900,349,
568211728,55.608787,37.721900,349,
568211729,55.608795,37.721900,350,
568211730,55.608795,37.721916,349,
568211731,55.608787,37.721927,349,
568211732,55.608787,37.721939,349,
568211733,55.608787,37.721946,348,
568211734,55.608787,37.721958,348,
568211735,55.608787,37.721965,348,
568211736,55.608787,37.721973,348,
568211737,55.608787,37.721984,348,
568211738,55.608787,37.721992,348,
568211739,55.608779,37.722000,347,
568211740,55.608779,37.722011,347,
568211741,55.608779,37.722019,346,
568211742,55.608776,37.722026,346,
568211743,55.608776,37.722030,346,
568211744,55.608768,37.722042,346,
568211745,55.608768,37.722057,346,
568211746,55.608760,37.722068,345,
568211747,55.608760,37.722072,345,
568211748,55.608757,37.722080,345,
568211749,55.608757,37.722091,345,
568211750,55.608757,37.722095,344,
568211751,55.608749,37.722126,343,
568211752,55.608737,37.722152,342,
568211753,55.608730,37.722175,340,
568211754,55.608722,37.722202,339,
568211755,55.608711,37.722225,338,
568211756,55.608703,37.722251,337,
568211757,55.608699,37.722270,335,
568211758,55.608692,37.722286,335,
568211759,55.608684,37.722309,334,
568211760,55.608684,37.722324,334,
568211761,55.608680,37.722339,334,
568211762,55.608673,37.722358,333,
568211763,55.608680,37.722408,334,
568211764,55.608673,37.722412,334,
568211765,55.608680,37.722457,335,
568211766,55.608680,37.722469,334,
568211767,55.608684,37.722507,335,
568211768,55.608680,37.722499,335,
