568213077,55.609176,37.724243,192,
568213078,55.609176,37.724243,191,
568213079,55.609172,37.724239,191,
568213080,55.609172,37.724235,190,
568213081,55.609172,37.724235,189,
568213082,55.609172,37.724235,189,
568213083,55.609172,37.724231,188,
568213084,55.609172,37.724227,187,
568213085,55.609172,37.724224,186,
568213086,55.609165,37.724224,185,
568213087,55.609165,37.724220,184,
568213088,55.609165,37.724216,183,
568213089,55.609165,37.724216,182,
568213090,55.609165,37.724216,181,
568213091,55.609165,37.724212,180,
568213092,55.609165,37.724208,179,
568213093,55.609165,37.724205,178,
568213094,55.609165,37.724201,177,
568213095,55.609172,37.724201,177,
568213096,55.609172,37.724197,177,
568213097,55.609176,37.724197,177,
568213098,55.609184,37.724197,177,
568213099,55.609184,37.724197,177,
568213100,55.609184,37.724193,176,
568213101,55.609184,37.724189,176,
568213102,55.609184,37.724185,175,
568213103,55.609184,37.724178,174,
568213104,55.609191,37.724182,175,
568213105,55.609191,37.724185,176,
568213106,55.609191,37.724185,176,
568213107,55.609191,37.724185,175,
568213108,55.609191,37.724185,174,
568213109,55.609184,37.724182,174,
568213110,55.609184,37.724182,173,
568213111,55.609184,37.724182,172,
568213112,55.609176,37.724178,172,
568213113,55.609176,37.724178,171,
568213114,55.609176,37.724182,171,
568213115,55.609176,37.724178,171,
568213116,55.609172,37.724178,170,
568213117,55.609172,37.724178,169,
568213118,55.609165,37.724178,169,
568213119,55.609165,37.724178,168,
568213120,55.609157,37.724178,168,
568213121,55.609153,37.724178,167,
568213122,55.609153,37.724178,166,
568213123,55.609146,37.724174,165,
568213124,55.609146,37.724170,164,
568213125,55.609138,37.724174,163,
568213126,55.609138,37.724174,163,
568213127,55.609138,37.724170,162,
568213128,55.609134,37.724170,161,
568213129,55.609134,37.724170,161,
568213130,55.609134,37.724166,160,
568213131,55.609127,37.724170,160,
568213132,55.609127,37.724170,159,
568213133,55.609127,37.724166,158,
568213134,55.609119,37.724166,158,
568213135,55.609119,37.724166,158,
568213136,55.609119,37.724166,157,
