568214572,55.609573,37.724197,215,
568214573,55.609573,37.724197,215,
568214574,55.609573,37.724193,215,
568214575,55.609573,37.724189,215,
568214576,55.609573,37.724182,215,
568214577,55.609573,37.724174,215,
568214578,55.609573,37.724166,216,
568214579,55.609569,37.724155,216,
568214580,55.609573,37.724151,217,
568214581,55.609573,37.724143,217,
568214582,55.609573,37.724140,217,
568214583,55.609573,37.724136,217,
568214584,55.609573,37.724136,218,
568214585,55.609573,37.724136,218,
568214586,55.609580,37.724136,218,
568214587,55.609573,37.724132,218,
568214588,55.609580,37.724128,218,
568214589,55.609573,37.724124,218,
568214590,55.609573,37.724124,217,
568214591,55.609573,37.724128,217,
568214592,55.609573,37.724124,217,
568214593,55.609573,37.724128,217,
568214594,55.609573,37.724132,216,
568214595,55.609573,37.724132,216,
568214596,55.609573,37.724136,216,
568214597,55.609573,37.724136,216,
568214598,55.609573,37.724136,215,
568214599,55.609573,37.724136,215,
568214600,55.609573,37.724140,215,
568214601,55.609573,37.724143,215,
568214602,55.609573,37.724147,215,
568214603,55.609573,37.724151,214,
568214604,55.609573,37.724151,214,
568214605,55.609573,37.724147,215,
568214606,55.609573,37.724151,214,
568214607,55.609573,37.724155,214,
568214608,55.609580,37.724155,214,
568214609,55.609580,37.724166,213,
568214610,55.609588,37.724174,213,
568214611,55.609600,37.724185,213,
568214612,55.609607,37.724193,212,
568214613,55.609600,37.724189,212,
568214614,55.609600,37.724189,212,
568214615,55.609600,37.724193,211,
568214616,55.609600,37.724193,211,
568214617,55.609615,37.724201,211,
568214618,55.609619,37.724212,211,
568214619,55.609638,37.724224,210,
568214620,55.609657,37.724239,210,
568214621,55.609672,37.724254,209,
568214622,55.609683,37.724266,209,
568214623,55.609695,37.724277,208,
568214624,55.609714,37.724288,208,
568214625,55.609741,37.724308,207,
568214626,55.609760,37.724323,207,
568214627,55.609771,37.724334,207,
568214628,55.609786,37.724346,206,
568214629,55.609806,37.724353,206,
568214630,55.609817,37.724361,206,
568214631,55.609836,37.724372,206,
568214632,55.609844,37.724376,206,
568214633,55.609851,37.724376,206,
568214634,55.609863,37.724384,206,
568214635,55.609870,37.724384,206,
568214636,55.609882,37.724391,206,
568214637,55.609836,37.724372,204,
568214638,55.609786,37.724349,203,
568214639,55.609748,37.724334,201,
568214640,55.609710,37.724311,201,
568214641,55.609683,37.724296,200,
568214642,55.609653,37.724285,199,
568214643,55.609626,37.724273,198,
